"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"1030","노래연습장업","03_09_01_P","3300000","CDFF3242051997000041","19971020","","03","폐업","03","폐업","20190312","","","","501-6825","","","부산광역시 동래구 사직동 92-5번지 3층","부산광역시 동래구 사직북로5번길 9, 3층 (사직동)","47865","찬찬찬노래연습장","20190312112457","U","2019-03-14 02:40:00.0","","387584.367821609","190496.995466661","노래연습장업","유통관련업","","","","321.74","3","","","","","10","2","","","","Y","","","","","","","","","","","","","","",
"1031","노래연습장업","03_09_01_P","3300000","CDFF3242052004000009","20040402","","03","폐업","03","폐업","20190920","","","","552-0396","","","부산광역시 동래구 명륜동 533-26번지 4층","부산광역시 동래구 명륜로129번길 45, 4층 (명륜동)","47736","수노래연습장","20190922175419","U","2019-09-24 02:40:00.0","","389315.872245319","191535.470341788","노래연습장업","유통관련업","6","기타","","139.14","5","1","근린생활시설","","","8","2","","","","Y","","","","","","","","","","","","","","준주거지역",
"1032","노래연습장업","03_09_01_P","3300000","CDFF3242052004000011","20040513","","03","폐업","03","폐업","20070425","","","","","","607804","부산광역시 동래구 명륜동 502-13번지","부산광역시 동래구 삼성대길 40  (명륜동)","","FM노래연습장","20071101140105","I","2018-08-31 23:59:59.0","","389525.220846362","191482.349238304","노래연습장업","유통관련업","6","유흥업소밀집지역","","","5","1","근린생활시설","","","","","N","N","N","N","N","N","","","","","","","","","","","","상업지역",
"1033","노래연습장업","03_09_01_P","3300000","CDFF3242051993000019","19931229","","03","폐업","03","폐업","20011221","","","","502-8706","","607842","부산광역시 동래구 온천동 1412-6번지","부산광역시 동래구 아시아드대로208번가길 31  (온천동)","","가고파노래연습장","20071101175458","I","2018-08-31 23:59:59.0","","388207.222895464","191349.318599031","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1034","노래연습장업","03_09_01_P","3300000","CDFF3242051994000001","19940107","","03","폐업","03","폐업","20180103","","","","555-0590","","","부산광역시 동래구 수안동 394-1번지","부산광역시 동래구 명륜로112번길 71, 2층 (수안동)","47810","스타노래연습장","20180103113657","I","2018-08-31 23:59:59.0","","389971.680637387","191303.783919513","노래연습장업","유통관련업","","","","","2","","","","","9","","N","N","N","Y","N","N","","","","","","","","","","","","",
"1035","노래연습장업","03_09_01_P","3300000","CDFF3242051994000002","19940120","","03","폐업","03","폐업","20190214","","","","505-2065","","","부산광역시 동래구 온천동 1550-87번지","부산광역시 동래구 여고북로 5, 지하1층 (온천동)","47839","돌고래노래연습장","20190214162507","U","2019-02-16 02:40:00.0","","388065.232870848","191115.312270453","노래연습장업","유통관련업","","","","","","","","","","8","2","N","N","N","Y","N","N","","","","","","","","","","","","",
"1036","노래연습장업","03_09_01_P","3300000","CDFF3242051994000003","19940122","","03","폐업","03","폐업","20111222","","","","","","607828","부산광역시 동래구 안락동 441-62번지","부산광역시 동래구 안락로 40-1  (안락동)","","한마음노래연습장","20111222114909","I","2018-08-31 23:59:59.0","","391316.528847318","190999.733344918","노래연습장업","유통관련업","","","","122.1","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1037","노래연습장업","03_09_01_P","3300000","CDFF3242051994000006","19940308","","03","폐업","03","폐업","20170403","","","","527-6324","","","부산광역시 동래구 명장동 497-70번지","부산광역시 동래구 반송로 339, 2층 (명장동)","47760","소리새노래연습장","20170404093810","I","2018-08-31 23:59:59.0","","391493.685328393","192097.758799556","노래연습장업","유통관련업","","","","147.49","2","","근린생활시설","","","","3","","","","Y","","","","","","","","","","","","","","일반주거지역",
"1038","노래연습장업","03_09_01_P","3300000","CDFF3242051994000007","19940326","","03","폐업","03","폐업","20010305","","","","505-2496","","607842","부산광역시 동래구 온천동 1425-16번지","부산광역시 동래구 미남로132번길 13  (온천동)","","모두모아노래연습장","20021018125445","I","2018-08-31 23:59:59.0","","388468.088186975","191607.218845398","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1039","노래연습장업","03_09_01_P","3300000","CDFF3242051994000008","19940416","","03","폐업","03","폐업","20071101","","","","524-6289","","607827","부산광역시 동래구 안락동 420-9번지","부산광역시 동래구 안락로 8  (안락동)","","파워노래연습장","20071101133809","I","2018-08-31 23:59:59.0","","390982.801847426","191096.529186548","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1040","노래연습장업","03_09_01_P","3300000","CDFF3242051994000012","19940720","","03","폐업","03","폐업","20000214","","","","558-3635","","607833","부산광역시 동래구 온천동 210-40번지","부산광역시 동래구 금강공원로 39  (온천동)","","초이스노래연습장","20021018125445","I","2018-08-31 23:59:59.0","","389335.144599702","193032.187300152","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1041","노래연습장업","03_09_01_P","3300000","CDFF3242051994000014","19940902","","03","폐업","03","폐업","19990831","","","","505-5295","","607841","부산광역시 동래구 온천동 1248-11번지","부산광역시 동래구 아시아드대로 233-1  (온천동)","","영노래연습장","20021018125445","I","2018-08-31 23:59:59.0","","388182.682622102","191476.365916185","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1042","노래연습장업","03_09_01_P","3300000","CDFF3242051994000015","19940924","","03","폐업","03","폐업","20180601","","","","338-1711","","","부산광역시 동래구 온천동 1466-57번지 지하1층","부산광역시 동래구 여고북로 109, 지하1층 (온천동)","47827","동행노래연습장","20180601164602","I","2018-08-31 23:59:59.0","","388543.161253582","191067.49940245","노래연습장업","유통관련업","4","","","78","","1","근린생활시설","","","5","0","","","","","","","","","","","","","","","","","","",
"1043","노래연습장업","03_09_01_P","3300000","CDFF3242051994000016","19940924","","03","폐업","03","폐업","20011218","","","","528-338","","607827","부산광역시 동래구 안락동 420-40번지","부산광역시 동래구 반송로 209  (안락동)","","빵빠레노래연습장","20071102175206","I","2018-08-31 23:59:59.0","","390926.382777072","190962.301628764","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1044","노래연습장업","03_09_01_P","3300000","CDFF3242051994000017","19941022","","03","폐업","03","폐업","20000214","","","","554-5451","","607833","부산광역시 동래구 온천동 189-134번지","부산광역시 동래구 금강공원로 37  (온천동)","","반도노래연습장","20021018125445","I","2018-08-31 23:59:59.0","","389367.860083317","193006.980331994","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1045","노래연습장업","03_09_01_P","3300000","CDFF3242052005000006","20050728","","03","폐업","03","폐업","20160331","","","","506-2951","","","부산광역시 동래구 사직동 78-1번지","부산광역시 동래구 사직로58번길 38, 2층 (사직동)","47865","둘리노래연습장","20160331145800","I","2018-08-31 23:59:59.0","","387462.503943524","190603.988921418","노래연습장업","유통관련업","2","주택가주변","","93.6","2","","근린생활시설","","","4","","","","","","","","","","","","","","","","","","","일반주거지역",
"1046","노래연습장업","03_09_01_P","3300000","CDFF3242051994000020","19941111","","03","폐업","03","폐업","20010305","","","","338-6188","","607800","부산광역시 동래구 낙민동 259번지","부산광역시 동래구 명륜로98번길 94  (낙민동)","","놀부노래연습장","20021018125445","I","2018-08-31 23:59:59.0","","390123.009888844","191139.79357555","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1047","노래연습장업","03_09_01_P","3300000","CDFF3242051994000021","19941129","","03","폐업","03","폐업","20010903","","","","523-9166","","607828","부산광역시 동래구 안락동 555-6번지","부산광역시 동래구 충렬대로 395  (안락동)","","기쁨","20021018125445","I","2018-08-31 23:59:59.0","","391340.516154935","190683.284003124","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1048","노래연습장업","03_09_01_P","3300000","CDFF3242051994000023","19941213","","03","폐업","03","폐업","20011218","","","","553-7863","","607833","부산광역시 동래구 온천동 189-14번지","부산광역시 동래구 차밭골로20번길 58  (온천동)","","혜화노래연습장","20021018125445","I","2018-08-31 23:59:59.0","","389457.6802899","192966.415361625","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1049","노래연습장업","03_09_01_P","3300000","CDFF3242051994000024","19941227","","03","폐업","03","폐업","20071101","","","","502-6070","","607843","부산광역시 동래구 온천동 1465-5번지","부산광역시 동래구 미남로 86  (온천동)","","홍런노래연습장","20071101165904","I","2018-08-31 23:59:59.0","","388415.534200456","191123.672657321","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1050","노래연습장업","03_09_01_P","3300000","CDFF3242051994000025","19941230","","03","폐업","03","폐업","20071001","","","","553-3507","","607806","부산광역시 동래구 명륜동 675-18번지","","","다모아노래연습장","20071001103229","I","2018-08-31 23:59:59.0","","","","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1051","노래연습장업","03_09_01_P","3300000","CDFF3242051995000007","19950310","","03","폐업","03","폐업","20110118","","","","505-7579","","607814","부산광역시 동래구 사직동 17-34번지","부산광역시 동래구 사직북로 44  (사직동)","","VIP노래연습장","20110118183226","I","2018-08-31 23:59:59.0","","387503.863791285","190867.86180192","노래연습장업","유통관련업","","","","","","","","","","8","","N","N","N","Y","N","N","","","","","","","","","","","","",
"1052","노래연습장업","03_09_01_P","3300000","CDFF3242051995000008","19950314","","03","폐업","03","폐업","20020604","","","","552-8032","","607823","부산광역시 동래구 수안동 178-1번지","부산광역시 동래구 충렬대로238번가길 3  (수안동)","","만남노래연습장","20021018125445","I","2018-08-31 23:59:59.0","","389850.496114623","191042.708128988","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1053","노래연습장업","03_09_01_P","3300000","CDFF3242051995000009","19950329","","03","폐업","03","폐업","20020814","","","","531-7731","","607825","부산광역시 동래구 안락동 599-56번지","부산광역시 동래구 충렬대로428번가길 24  (안락동)","","미리벌노래연습장","20021018125445","I","2018-08-31 23:59:59.0","","391705.403293484","190418.659742124","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1054","노래연습장업","03_09_01_P","3300000","CDFF3242051995000010","19950406","","03","폐업","03","폐업","20010316","","","","552-1878","","607020","부산광역시 동래구 복천동 222-2번지","부산광역시 동래구 동래로148번길 3  (복천동)","","금빛노래연습장","20030204111154","I","2018-08-31 23:59:59.0","","389954.740892612","191442.461745012","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1055","노래연습장업","03_09_01_P","3300000","CDFF3242051997000020","19970612","","03","폐업","03","폐업","20180509","","","","506-1014","","","부산광역시 동래구 사직동 46-4번지","부산광역시 동래구 사직북로 27, 지하1층 (사직동)","47864","채리노래연습장","20180509135551","I","2018-08-31 23:59:59.0","","387545.032910548","190725.73419277","노래연습장업","유통관련업","","","","145","","1","","","","6","1","N","N","N","Y","N","N","","","","","","","","","","","","",
"1056","노래연습장업","03_09_01_P","3300000","CDFF3242051995000001","19950109","","03","폐업","03","폐업","20000125","","","","631-7308","","607809","부산광역시 동래구 명장동 131-16번지","부산광역시 동래구 명안로 77  (명장동)","","까치노래연습장","20021018125445","I","2018-08-31 23:59:59.0","","391546.584320163","191387.945862045","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1057","노래연습장업","03_09_01_P","3300000","CDFF3242051995000002","19950111","","03","폐업","03","폐업","20000527","","","","503--9132","","607816","부산광역시 동래구 사직동 137-21번지","부산광역시 동래구 미남로 68  (사직동)","","오성노래연습장","20021018125445","I","2018-08-31 23:59:59.0","","388471.657586026","190951.01305007","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1058","노래연습장업","03_09_01_P","3300000","CDFF3242051995000003","19950111","","03","폐업","03","폐업","20070430","","","","552-8841","","607823","부산광역시 동래구 수안동 250-4번지","","","큐노래연습장","20070430170047","I","2018-08-31 23:59:59.0","","","","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1059","노래연습장업","03_09_01_P","3300000","CDFF3242051995000004","19950119","","03","폐업","03","폐업","20120629","","","","506-2744","","607818","부산광역시 동래구 사직동 155-55번지","부산광역시 동래구 중앙대로1267번길 105  (사직동)","","무지개노래연습장","20120629171035","I","2018-08-31 23:59:59.0","","388648.011224107","190798.528135973","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1060","노래연습장업","03_09_01_P","3300000","CDFF3242051995000005","19950128","","03","폐업","03","폐업","20071101","","","","503-171","","","919-9번지","","","봉봉노래연습장","20071101180104","I","2018-08-31 23:59:59.0","","","","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1061","노래연습장업","03_09_01_P","3300000","CDFF3242051995000006","19950210","","03","폐업","03","폐업","20011218","","","","552-2256","","607824","부산광역시 동래구 수안동 313-3번지","부산광역시 동래구 충렬대로249번길 11  (수안동)","","참새노래연습장","20021018125445","I","2018-08-31 23:59:59.0","","389938.666468807","191170.88280967","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1062","노래연습장업","03_09_01_P","3300000","CDFF3242052004000013","20040721","","03","폐업","03","폐업","20140507","","","","558-0211","","","부산광역시 동래구 온천동 48-2번지","부산광역시 동래구 금강로153번길 8 (온천동)","","대흥노래연습장","20140508090507","I","2018-08-31 23:59:59.0","","389381.358149582","193467.043679737","노래연습장업","유통관련업","3","유흥업소밀집지역","","178.57","2","1","근린생활시설","","","2","","","","","","","","","","","","","","","","","","","상업지역",
"1063","노래연습장업","03_09_01_P","3300000","CDFF3242052004000015","20040813","","03","폐업","03","폐업","20191210","","","","","","","부산광역시 동래구 온천동 1250-21번지","부산광역시 동래구 아시아드대로 213, 2층 (온천동)","47851","골드노래연습장","20191210143550","U","2019-12-12 02:40:00.0","","388092.16138088","191295.772055458","노래연습장업","유통관련업","5","유흥업소밀집지역","","212.45","4","1","근린생활시설","","","7","","","","","","","","","","","","","","","","","","","일반상업지역",
"1064","노래연습장업","03_09_01_P","3300000","CDFF3242052004000016","20040826","","03","폐업","03","폐업","20201026","","","","505-7929","","","부산광역시 동래구 사직동 92-8","부산광역시 동래구 사직로 48, 지하1층 (사직동)","47865","테마노래연습장","20201026133736","U","2020-10-28 02:40:00.0","","387577.349326239","190464.298864653","노래연습장업","유통관련업","8","유흥업소밀집지역","","280.8","7","1","근린생활시설","","","11","","","","","","","","","","","","","","","","","","","일반주거지역",
"1065","노래연습장업","03_09_01_P","3300000","CDFF3242052004000019","20041008","","03","폐업","03","폐업","20041222","","","","","","607832","부산광역시 동래구 온천동 137-10번지","부산광역시 동래구 온천장로107번길 22  (온천동)","","불타는요일노래연습장","20041223143304","I","2018-08-31 23:59:59.0","","389586.41598891","193245.019218369","노래연습장업","유통관련업","9","유흥업소밀집지역","","68.08","8","1","근린생활시설","","","","","N","N","N","N","N","N","","","","","","","","","","","","상업지역",
"1066","노래연습장업","03_09_01_P","3300000","CDFF3242052004000020","20041026","","03","폐업","03","폐업","20181204","","","","554-1682","","","부산광역시 동래구 명륜동 502-8번지","부산광역시 동래구 명륜로129번길 3, 3층 (명륜동)","47738","아리랑노래연습장","20181204113855","U","2018-12-06 02:40:00.0","","389525.892327325","191540.590827788","노래연습장업","유통관련업","4","유흥업소밀집지역","","120.6","3","1","근린생활시설","","","5","","","","","","","","","","","","","","","","","","","상업지역",
"1067","노래연습장업","03_09_01_P","3300000","CDFF3242052004000022","20041214","","03","폐업","03","폐업","20190530","","","","525-7942","","","부산광역시 동래구 안락동 463-29번지 지하1층","부산광역시 동래구 명안로10번길 105, 지하1층 (안락동)","47793","친구사이노래연습장","20190530181244","U","2019-06-01 02:40:00.0","","392108.602471637","190697.715531978","노래연습장업","유통관련업","4","기타","","70.5","4","1","근린생활시설","","","4","1","","","","Y","","","","","","","","","","","","","","일반주거지역",
"1068","노래연습장업","03_09_01_P","3300000","CDFF3242052004000023","20041224","","03","폐업","03","폐업","20141024","","","","506-8736","","","부산광역시 동래구 사직동 158-9번지 지하1층","부산광역시 동래구 중앙대로1267번길 45, 지하1층 (사직동)","607813","띵까딩가노래연습장","20141024175301","I","2018-08-31 23:59:59.0","","388923.664550807","190889.227486643","노래연습장업","유통관련업","3","주택가주변","","128.55","2","1","근린생활시설","","","6","","","","","","","","","","","","","","","","","","","준주거지역",
"1069","노래연습장업","03_09_01_P","3300000","CDFF3242051995000012","19950613","","03","폐업","03","폐업","20070604","","","","553-9246","","607832","부산광역시 동래구 온천동 94-10번지","부산광역시 동래구 금강로 151  (온천동)","","구구노래연습장","20071025114920","I","2018-08-31 23:59:59.0","","389391.002528992","193406.833033298","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1070","노래연습장업","03_09_01_P","3300000","CDFF3242051995000013","19950617","","03","폐업","03","폐업","20210225","","","","527-5718","","","부산광역시 동래구 안락동 469-1","부산광역시 동래구 안락로 128, 지하1층 (안락동)","47794","만남노래연습장","20210226102006","U","2021-02-28 02:40:00.0","","392169.191107274","190889.554654116","노래연습장업","유통관련업","","","","148","","1","","","","10","","","","","","","","","","","","","","","","","","","",
"1071","노래연습장업","03_09_01_P","3300000","CDFF3242051995000014","19950628","","03","폐업","03","폐업","20021108","","","","558-1578","","607824","부산광역시 동래구 수안동 521번지","부산광역시 동래구 명륜로112번길 21  (수안동)","","K2노래연습장","20021108150513","I","2018-08-31 23:59:59.0","","389725.962942605","191365.792134451","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1072","노래연습장업","03_09_01_P","3300000","CDFF3242051995000016","19950825","","03","폐업","03","폐업","20140528","","","","501-6221","","","부산광역시 동래구 온천동 1458-10번지","부산광역시 동래구 여고북로 199, 지하1층 (온천동)","607836","옥소리노래연습장","20140528140514","I","2018-08-31 23:59:59.0","","388949.819891923","191264.687289563","노래연습장업","유통관련업","","","","","","","","","","9","","N","N","N","","N","N","","","","","","","","","","","","",
"1073","노래연습장업","03_09_01_P","3300000","CDFF3242051995000019","19950929","","03","폐업","03","폐업","20070125","","","","524-4950","","607804","부산광역시 동래구 명륜동 414-2번지","부산광역시 동래구 명륜로112번길 4  (명륜동)","","삼거리노래연습장","20070129113954","I","2018-08-31 23:59:59.0","","389645.259364489","191358.587719085","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1074","노래연습장업","03_09_01_P","3300000","CDFF3242051995000020","19951026","","03","폐업","03","폐업","20000527","","","","555-9484","","607833","부산광역시 동래구 온천동 172-23번지","부산광역시 동래구 금강공원로 7  (온천동)","","에프엠노래연습장","20021018125445","I","2018-08-31 23:59:59.0","","389637.357675608","192985.667413784","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1075","노래연습장업","03_09_01_P","3300000","CDFF3242051995000021","19951031","","03","폐업","03","폐업","20050215","","","","556-8999","","607020","부산광역시 동래구 복천동 385-3번지","","","다모아노래연습장","20050215132604","I","2018-08-31 23:59:59.0","","","","노래연습장업","유통관련업","","","","","","1","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1076","노래연습장업","03_09_01_P","3300000","CDFF3242051995000022","19951031","","03","폐업","03","폐업","20051012","","","","552-1888","","607824","부산광역시 동래구 수안동 261번지","부산광역시 동래구 충렬대로 244  (수안동)","","모아노래연습장","20070129115418","I","2018-08-31 23:59:59.0","","389871.872884001","191093.236683028","노래연습장업","유통관련업","","","","","3","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1077","노래연습장업","03_09_01_P","3300000","CDFF3242051995000025","19951219","","03","폐업","03","폐업","20020313","","","","504-1078","","607814","부산광역시 동래구 사직동 50-28번지","","","싱글노래연습장","20021018125445","I","2018-08-31 23:59:59.0","","","","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1078","노래연습장업","03_09_01_P","3300000","CDFF3242051995000026","19951222","","03","폐업","03","폐업","20140527","","","","503-5261","","607842","부산광역시 동래구 온천동 1414-7번지","부산광역시 동래구 여고북로23번길 56  (온천동)","","낙원노래연습장","20140527171901","I","2018-08-31 23:59:59.0","","388280.023557037","191287.640460263","노래연습장업","유통관련업","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",
"1079","노래연습장업","03_09_01_P","3300000","CDFF3242052005000007","20050905","","03","폐업","03","폐업","","","","","524-5759","","","부산광역시 동래구 안락동 245-78 지하1층","부산광역시 동래구 연안로51번길 45, 지하1층 (안락동)","47896","마실노래연습장","20201002110539","U","2020-10-04 02:40:00.0","","391668.125137306","190240.183459824","노래연습장업","유통관련업","5","주택가주변","","101.87","4","1","근린생활시설","","","5","1","","","","Y","","","","","","","","","","","","","","일반주거지역",
"1080","노래연습장업","03_09_01_P","3300000","CDFF3242052005000008","20051006","","03","폐업","03","폐업","20190812","","","","","","","부산광역시 동래구 사직동 92-9번지 3층","부산광역시 동래구 사직로 50, 3층 (사직동)","47865","사탕노래연습장","20190812175127","U","2019-08-14 02:40:00.0","","387560.057863238","190460.116605124","노래연습장업","유통관련업","9","주택가주변","","130.68","8","8","근린생활시설","","","5","2","","","","Y","","","","","","","","","","","","","","준주거지역",
"1081","노래연습장업","03_09_01_P","3300000","CDFF3242052005000009","20051026","","03","폐업","03","폐업","20051229","","","","","","607804","부산광역시 동래구 명륜동 485-1번지","부산광역시 동래구 명륜로 128-1  (명륜동)","","설탕노래연습장","20071101135439","I","2018-08-31 23:59:59.0","","389570.478941914","191544.655156388","노래연습장업","유통관련업","2","유흥업소밀집지역","","104.39","","","근린생활시설","","","","","N","N","N","N","N","N","","","","","","","","","","","","일반상업지역",
"1082","노래연습장업","03_09_01_P","3300000","CDFF3242051995000027","19951229","","03","폐업","03","폐업","20060303","","","","554-1839","","607802","부산광역시 동래구 명륜동 8-20번지","","","팝노래연습장","20070129114607","I","2018-08-31 23:59:59.0","","","","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1083","노래연습장업","03_09_01_P","3300000","CDFF3242051996000001","19960305","","03","폐업","03","폐업","20180820","","","","555-2601","","","부산광역시 동래구 명장동 66-8번지","부산광역시 동래구 명안로63번길 51, 지하1층 (명장동)","47780","불꽃노래연습장","20180820115650","I","2018-08-31 23:59:59.0","","391311.430000745","191291.09566416","노래연습장업","유통관련업","4","","","67.16","3","1","","","","2","","N","N","N","","N","N","","","","","","","","","","","","",
"1084","노래연습장업","03_09_01_P","3300000","CDFF3242051996000002","19960322","","03","폐업","03","폐업","20210520","","","","506-9506","","","부산광역시 동래구 온천동 1234-17","부산광역시 동래구 석사북로 103-3, 2층 (온천동)","47846","금정노래연습장","20210520152708","U","2021-05-22 02:40:00.0","","388178.056184386","191617.209035692","노래연습장업","유통관련업","","","","160.91","","","","","","7","","N","N","N","","N","N","","","","","","","","","","","","",
"1085","노래연습장업","03_09_01_P","3300000","CDFF3242051996000003","19960404","","03","폐업","03","폐업","20050801","","","","504-3104","","607814","부산광역시 동래구 사직동 48-20번지","부산광역시 동래구 사직북로 34  (사직동)","","스타노래연습장","20071101143358","I","2018-08-31 23:59:59.0","","387559.301595529","190781.475448668","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1086","노래연습장업","03_09_01_P","3300000","CDFF3242051996000004","19960408","","03","폐업","03","폐업","20000701","","","","506-4143","","607817","부산광역시 동래구 사직동 77-27번지","부산광역시 동래구 아시아드대로161번길 88  (사직동)","","약속노래연습장","20021018125445","I","2018-08-31 23:59:59.0","","387624.098090451","190603.116590559","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1087","노래연습장업","03_09_01_P","3300000","CDFF3242051996000006","19960418","","03","폐업","03","폐업","20220607","","","","528-1225","","","부산광역시 동래구 안락동 436-7","부산광역시 동래구 충렬대로 388-1, 2층 (안락동)","47889","축제노래연습장","20220608112434","U","2022-06-10 02:40:00.0","","391266.142791221","190656.518909959","노래연습장업","유통관련업","","","","99","2","","","","","","","N","N","N","","N","N","","","","","","","","","","","","",
"1088","노래연습장업","03_09_01_P","3300000","CDFF3242051996000009","19960423","","03","폐업","03","폐업","20160225","","","","555-0594","","","부산광역시 동래구 온천동 728-10번지","부산광역시 동래구 충렬대로107번길 61, 지하1층 (온천동)","47730","성공시대노래연습장","20160225153840","I","2018-08-31 23:59:59.0","","388684.660563098","191997.584722817","노래연습장업","유통관련업","","","","125","","","","","","6","","N","N","N","","N","N","","","","","","","","","","","","",
"1089","노래연습장업","03_09_01_P","3300000","CDFF3242051996000010","19960423","","03","폐업","03","폐업","19990617","","","","524-7555","","607827","부산광역시 동래구 안락동 406-12번지","부산광역시 동래구 명안로 21  (안락동)","","특급노래연습장","20021018125445","I","2018-08-31 23:59:59.0","","391570.523968423","190826.852308663","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1090","노래연습장업","03_09_01_P","3300000","CDFF3242051996000018","19960702","","03","폐업","03","폐업","20000710","","","","513-2756","","607817","부산광역시 동래구 사직동 100-4번지","부산광역시 동래구 아시아드대로 129  (사직동)","","선노래연습장","20021018125445","I","2018-08-31 23:59:59.0","","388057.911023911","190474.802901585","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1091","노래연습장업","03_09_01_P","3300000","CDFF3242051996000019","19960702","","03","폐업","03","폐업","20000511","","","","-","","607833","부산광역시 동래구 온천동 208-2번지","부산광역시 동래구 금강로 107  (온천동)","","싱어노래연습장","20021018125445","I","2018-08-31 23:59:59.0","","389232.177374563","192993.794473224","노래연습장업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1092","노래연습장업","03_09_01_P","3300000","CDFF3242051996000020","19960719","","03","폐업","03","폐업","20121121","","","","504-4722","","607813","부산광역시 동래구 사직동 158-38번지","부산광역시 동래구 여고로 115  (사직동)","","반달노래연습장","20121121174044","I","2018-08-31 23:59:59.0","","388953.334054948","190806.182718131","노래연습장업","유통관련업","","","","","","","","","","","","N","N","N","N","N","N","","","","","","","","","","","","",
"1093","노래연습장업","03_09_01_P","3300000","CDFF3242051996000022","19960807","","03","폐업","03","폐업","20170816","","","","526-1117","","","부산광역시 동래구 안락동 460-12번지","부산광역시 동래구 충렬대로 445, 지하1층 (안락동)","47791","영상노래연습장","20170816180744","I","2018-08-31 23:59:59.0","","391829.131291625","190591.717905316","노래연습장업","유통관련업","","","","","","1","","","","","2","N","N","N","Y","N","N","","","","","","","","","","","","",
