"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"1","영화배급업","03_13_01_P","3250000","CDFF5211032013000001","20130909","","03","폐업","03","폐업","20150327","","","","070-8237-7898","","","부산광역시 중구 영주동 **-*번지 제일빌딩 *층","부산광역시 중구 대영로 *** (영주동, 제일빌딩 *층)","600811","주식회사 씨탑(CTOP)","20150331093826","I","2018-08-31 23:59:59.0","","385585.321891141","181149.765235809","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20130909","",
"2","영화배급업","03_13_01_P","3250000","CDFF5211032000000001","20000105","","01","영업/정상","13","영업중","","","","","255-7384","","600073","부산광역시 중구 부평동*가 **-*번지","","","동명영화사","20100416144339","I","2018-08-31 23:59:59.0","","","","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20000105","",
"3","영화배급업","03_13_01_P","3250000","CDFF5211032006000001","20060818","","01","영업/정상","13","영업중","","","","","255-6118","","600072","부산광역시 중구 부평동*가 **-*번지","부산광역시 중구 부평*길 **  (부평동*가)","","태성엔터테인먼트","20100416144807","I","2018-08-31 23:59:59.0","","384640.067141752","180070.287644711","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20060818","",
"4","영화배급업","03_13_01_P","3250000","CDFF5211032008000001","20080122","","01","영업/정상","13","영업중","","","","","246-9874","","","부산광역시 중구 부평동*가 **-*번지","부산광역시 중구 부평*길 ** (부평동*가)","","(주)태성","20170424111154","I","2018-08-31 23:59:59.0","","384640.067141752","180070.287644711","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20080122","",
"5","영화배급업","03_13_01_P","3250000","CDFF5211032017000001","20161208","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 동광동*가 **-*번지","부산광역시 중구 동광길 **, *층 ***호 (동광동*가)","48932","아트온트래블","20170113140311","I","2018-08-31 23:59:59.0","","385406.182264916","180152.282581326","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20161208","",
"6","영화배급업","03_13_01_P","3250000","CDFF5211032020000001","20200501","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 신창동*가 *-*","부산광역시 중구 광복중앙로 **, *층 (신창동*가)","48948","관객문화협동조합 모퉁이극장","20210312113406","U","2021-03-14 02:40:00.0","","385096.938581019","179823.23303496","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20200501","",
"7","영화배급업","03_13_01_P","3250000","CDFF5211032021000001","20161013","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 신창동*가 *-*","부산광역시 중구 광복중앙로 **, *층 *호 (신창동*가)","48948","주식회사 라라아비스","20210513163400","I","2021-05-15 00:22:56.0","","385096.938581019","179823.23303496","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20161013","",
"8","영화배급업","03_13_01_P","3250000","CDFF5211032008000002","20080610","","04","취소/말소/만료/정지/중지","35","직권말소","20170530","","","","","","","부산광역시 중구 부평동*가 **-*번지","부산광역시 중구 부평*길 ** (부평동*가)","","삼남영화사","20170529150759","I","2018-08-31 23:59:59.0","","384640.067141752","180070.287644711","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20080610","",
"9","영화배급업","03_13_01_P","3260000","CDFF5211032009000001","20090908","","01","영업/정상","13","영업중","","","","","","","602832","부산광역시 서구 암남동 ***-**번지 삼경맨션 ***호","부산광역시 서구 충무대로**번길 **,  ***호 (암남동,삼경맨션)","","대흥영화사","20100713163607","I","2018-08-31 23:59:59.0","","384364.895983536","177704.85888558","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20090908","",
"10","영화배급업","03_13_01_P","3260000","CDFF5211032021000001","20211101","","01","영업/정상","13","영업중","","","","","051-255-5677","","","부산광역시 서구 부용동*가 **-* 한웅레포츠 ****호","부산광역시 서구 보수대로 ***-*, 한웅레포츠 ****호 (부용동*가)","49223","(주)에이치더블유","20211101150525","I","2021-11-03 00:22:45.0","","384193.465647996","180347.461227876","영화배급업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20211101","",
"11","영화배급업","03_13_01_P","3270000","CDFF5211032018000001","20181008","","01","영업/정상","13","영업중","","","","","051-468-6707","","","부산광역시 동구 초량동 ****-*번지","부산광역시 동구 중앙대로***번길 *-*, 아스티오피스텔동 ****호 (초량동)","48733","주식회사 브이알시네(VR CINE)","20181008155900","I","2018-10-10 02:36:11.0","","386084.250830287","181613.908816635","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20181008","",
"12","영화배급업","03_13_01_P","3290000","CDFF5211032010000001","20100222","","01","영업/정상","13","영업중","","","","","868-7070","","","부산광역시 부산진구 양정동 ***-*번지","부산광역시 부산진구 중앙대로***번길 ** (양정동)","614854","(주)공간디엔시","20121016100421","I","2018-08-31 23:59:59.0","","388767.109253693","188336.060943756","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20100222","",
"13","영화배급업","03_13_01_P","3290000","CDFF5211032015000001","20150806","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 가야동 ***-*번지","부산광역시 부산진구 엄광로 *** (가야동)","47340","미디어랩2084","20150806172852","I","2018-08-31 23:59:59.0","","385416.164685348","184802.978933859","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20150806","",
"14","영화배급업","03_13_01_P","3290000","CDFF5211032017000001","20170919","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 ***-*번지","부산광역시 부산진구 중앙대로 ***, *층 (부전동, 코트디브와르영사빌딩)","47245","조이플픽쳐스 주식회사","20170919133041","I","2018-08-31 23:59:59.0","","387708.748334555","186429.230925284","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20170919","",
"15","영화배급업","03_13_01_P","3290000","CDFF5211032020000001","20200103","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 부전동 ***-**번지 KT&G부산부전지사","부산광역시 부산진구 부전로 **, KT&G부산부전지사 (부전동)","47290","주식회사 플랜비코리아","20200103163053","I","2020-01-05 00:23:25.0","","387280.619672939","185679.050795793","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20200103","",
"16","영화배급업","03_13_01_P","3290000","CDFF5211032021000001","20071123","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 가야동 ***-**","부산광역시 부산진구 가야공원로**번길 **, 대일빌딩 ***호 (가야동)","47325","동보시네마","20210715175449","I","2021-07-17 00:22:52.0","","384822.573981475","185532.298395347","영화배급업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20071123","",
"17","영화배급업","03_13_01_P","3290000","CDFF5211032021000002","20121022","","01","영업/정상","13","영업중","","","","","","","","부산광역시 부산진구 가야동 ***-**","부산광역시 부산진구 가야공원로**번길 **, 대일빌딩 ***호 (가야동)","47325","대양영화사","20210719181444","I","2021-07-21 00:22:53.0","","384822.573981475","185532.298395347","영화배급업","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","20121022","",
"18","영화배급업","03_13_01_P","3300000","CDFF5211032018000001","20180221","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 온천동 ***-*번지 온천장 SK HUB olive ****호","부산광역시 동래구 금강공원로 *, ****호 (온천동, 온천장 SK HUB olive)","47710","시네마 달래","20180221125551","I","2018-08-31 23:59:59.0","","389691.841106113","193029.858677409","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20180221","",
"19","영화배급업","03_13_01_P","3300000","CDFF5211032019000001","20191111","","01","영업/정상","13","영업중","","","","","","","","부산광역시 동래구 사직동 **-**번지 사직동 보현타워","부산광역시 동래구 석사로 **, 사직동 보현타워 *층 ***호 (사직동)","47857","앨리스플래닛 주식회사","20191111153550","I","2019-11-13 00:23:24.0","","387832.056749615","190917.359997828","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20191111","",
"20","영화배급업","03_13_01_P","3310000","CDFF5211032015000001","20150311","","01","영업/정상","13","영업중","","","","","","","","부산광역시 남구 용당동 산 ***번지 부경대학교 용당캠퍼스 **공학관(청년창업센터) ***호","부산광역시 남구 신선로 ***, ***호 (용당동, 부경대학교 용당캠퍼스 **공학관(청년창업센터))","608739","씬앤 C&C","20150311095043","I","2018-08-31 23:59:59.0","","390774.84952800000","182281.08974600000","영화배급업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20150311","",
