"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"1","영화상영관","03_13_02_P","3250000","CDFF4220002019000001","20190117","","03","폐업","03","폐업","20211215","","","","051-245-5441","","","부산광역시 중구 대청동4가 81-1","부산광역시 중구 중구로 71, 2층 (대청동4가)","48968","인생극장","20211215142849","U","2021-12-17 02:40:00.0","","384895.9640319","180239.623081052","영화상영관","","11","","","0","10","1","","1.34","0","0","0","","","","","","","","","","","","0","","","영화관","","20190117","",
"2","영화상영관","03_13_02_P","3250000","CDFF4220001999000002","19990716","","03","폐업","03","폐업","20160617","","","","247-1384","","","부산광역시 중구 남포동5가 12-1번지","부산광역시 중구 비프광장로 37 (남포동5가)","48953","대영시네마 2관","20160617104156","I","2018-08-31 23:59:59.0","","384985.448097939","179597.592953541","영화상영관","영화상영관","","","","","6","4","","","","","","","","","","","","","","","","","","","","영화관","","19990716","",
"3","영화상영관","03_13_02_P","3250000","CDFF4220001999000003","19990716","","03","폐업","03","폐업","20160617","","","","247-1384","","","부산광역시 중구 남포동5가 12-1번지","부산광역시 중구 비프광장로 37 (남포동5가)","48953","대영시네마 3관","20160617104227","I","2018-08-31 23:59:59.0","","384985.448097939","179597.592953541","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19990716","",
"4","영화상영관","03_13_02_P","3250000","CDFF4220001999000004","19990716","","03","폐업","03","폐업","20160617","","","","247-1384","","","부산광역시 중구 남포동5가 12-1번지","부산광역시 중구 비프광장로 37 (남포동5가)","48953","대영시네마 5관","20160617104252","I","2018-08-31 23:59:59.0","","384985.448097939","179597.592953541","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19990716","",
"5","영화상영관","03_13_02_P","3250000","CDFF4220001998000001","19980307","","03","폐업","03","폐업","20070725","","","","","","600807","부산광역시 중구 부평동2가 56번지","","","삼보극장","20070725183312","I","2018-08-31 23:59:59.0","","","","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19980307","",
"6","영화상영관","03_13_02_P","3250000","CDFF4220001999000005","19990716","","03","폐업","03","폐업","20160617","","","","247-1384","","","부산광역시 중구 남포동5가 12-1번지","부산광역시 중구 비프광장로 37 (남포동5가)","48953","대영시네마 6관","20160617104319","I","2018-08-31 23:59:59.0","","384985.448097939","179597.592953541","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19990716","",
"7","영화상영관","03_13_02_P","3250000","CDFF4220001999000006","19990714","","03","폐업","03","폐업","20040604","","","","245-3351","","600805","부산광역시 중구 부평동1가 45-9번지","부산광역시 중구 중구로 13  (부평동1가)","","국도시네마","20040731102817","I","2018-08-31 23:59:59.0","","384798.705877111","179647.549138984","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19990714","",
"8","영화상영관","03_13_02_P","3250000","CDFF4220002001000002","20011107","","03","폐업","03","폐업","20160617","","","","247-1384","","","부산광역시 중구 남포동5가 12-1번지","부산광역시 중구 비프광장로 37 (남포동5가)","48953","대영시네마 8관","20160617104427","I","2018-08-31 23:59:59.0","","384985.448097939","179597.592953541","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20011107","",
"9","영화상영관","03_13_02_P","3250000","CDFF4220002001000003","20011109","","03","폐업","03","폐업","20070725","","","","246-0340","","600046","부산광역시 중구 남포동6가 92-1번지","","","CGV남포 1관","20070725150334","I","2018-08-31 23:59:59.0","","","","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20011109","",
"10","영화상영관","03_13_02_P","3250000","CDFF4220002001000004","20011109","","03","폐업","03","폐업","20070725","","","","246-0340","","600046","부산광역시 중구 남포동6가 92-1번지","","","CGV남포 2관","20070725150429","I","2018-08-31 23:59:59.0","","","","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20011109","",
"11","영화상영관","03_13_02_P","3250000","CDFF4220002009000001","20090527","","03","폐업","03","폐업","20181204","","","","442-0602","","600801","부산광역시 중구 대청동4가 81-1번지 가톨릭센터2층","부산광역시 중구 중구로 71 (대청동4가)","48968","아트씨어터 C+C","20181204155653","U","2018-12-06 02:40:00.0","","384895.9640319","180239.623081052","영화상영관","","10","학교정화(상대)","","","10","1","문화시설","1.7","","","","","","","","","","","","","","","","","","영화관","","20090527","",
"12","영화상영관","03_13_02_P","3250000","CDFF4220002009000002","20090727","","03","폐업","03","폐업","20160617","","","","247-1384","","600045","부산광역시 중구 남포동5가 12-1번지","부산광역시 중구 비프광장로 37 (남포동5가)","48953","대영시네마9관","20160617104452","I","2018-08-31 23:59:59.0","","384985.448097939","179597.592953541","영화상영관","","6","기타","","","6","4","문화시설","","","","","","","","","","","","","","","","","","","영화관","","20090727","",
"13","영화상영관","03_13_02_P","3250000","CDFF4220002005000001","20050415","","03","폐업","03","폐업","20080501","","","","","","600805","부산광역시 중구 부평동1가 45-9번지","부산광역시 중구 중구로 13  (부평동1가)","","국도극장 예술관","20080506140353","I","2018-08-31 23:59:59.0","","384798.705877111","179647.549138984","영화상영관","영화상영관","","","","","4","","","","","","","","","","","","","","","","","","","","","영화관","","20050415","",
"14","영화상영관","03_13_02_P","3250000","CDFF4220001982000001","19820125","","01","영업/정상","13","영업중","","","","","241-1202","","","부산광역시 중구 남포동5가 18-1번지","부산광역시 중구 비프광장로 36 (남포동5가)","600045","메가박스 부산극장 1관","20180621102116","I","2018-08-31 23:59:59.0","","384919.410759915","179609.207843307","영화상영관","영화상영관","","","","","6","1","","","","","","","","","","","","","","","","","","","","영화관","","19820125","",
"15","영화상영관","03_13_02_P","3250000","CDFF4220001993000001","19930814","","01","영업/정상","13","영업중","","","","","241-1202","","","부산광역시 중구 남포동5가 18-1번지","부산광역시 중구 비프광장로 36 (남포동5가)","600045","메가박스 부산극장 2관","20180621102237","I","2018-08-31 23:59:59.0","","384919.410759915","179609.207843307","영화상영관","영화상영관","","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","19930814","",
"16","영화상영관","03_13_02_P","3250000","CDFF4220001993000002","19930814","","01","영업/정상","13","영업중","","","","","241-1202","","","부산광역시 중구 남포동5가 18-1번지","부산광역시 중구 비프광장로 36 (남포동5가)","600045","메가박스 부산극장 3관","20180621103110","I","2018-08-31 23:59:59.0","","384919.410759915","179609.207843307","영화상영관","영화상영관","","","","","6","1","","","","","","","","","","","","","","","","","","","","영화관","","19930814","",
"17","영화상영관","03_13_02_P","3250000","CDFF4220002000000001","20000516","","01","영업/정상","13","영업중","","","","","241-1202","","","부산광역시 중구 남포동5가 24-1번지","부산광역시 중구 비프광장로 28 (남포동5가)","48953","메가박스 부산극장 7관","20150512144835","I","2018-08-31 23:59:59.0","","384871.0192493","179600.395082956","영화상영관","영화상영관","","","","","5","1","","1","","","","","","","","","","","","","","","","","","영화관","","20000516","",
"18","영화상영관","03_13_02_P","3250000","CDFF4220002000000002","20000516","","01","영업/정상","13","영업중","","","","","241-1202","","","부산광역시 중구 남포동5가 24-1번지","부산광역시 중구 비프광장로 28 (남포동5가)","48953","메가박스 부산극장 4관","20150512144850","I","2018-08-31 23:59:59.0","","384871.0192493","179600.395082956","영화상영관","영화상영관","","","","","5","1","","1","","","","","","","","","","","","","","","","","","영화관","","20000516","",
"19","영화상영관","03_13_02_P","3250000","CDFF4220002000000003","20000516","","01","영업/정상","13","영업중","","","","","241-1202","","","부산광역시 중구 남포동5가 24-1번지","부산광역시 중구 비프광장로 28 (남포동5가)","48953","메가박스 부산극장 6관","20150512144904","I","2018-08-31 23:59:59.0","","384871.0192493","179600.395082956","영화상영관","영화상영관","","","","","5","1","","1","","","","","","","","","","","","","","","","","","영화관","","20000516","",
"20","영화상영관","03_13_02_P","3250000","CDFF4220002000000004","20000516","","01","영업/정상","13","영업중","","","","","241-1202","","","부산광역시 중구 남포동5가 24-1번지","부산광역시 중구 비프광장로 28 (남포동5가)","48953","메가박스 부산극장 8관","20150512144922","I","2018-08-31 23:59:59.0","","384871.0192493","179600.395082956","영화상영관","영화상영관","","","","","5","1","","","","","","","","","","","","","","","","","","","","영화관","","20000516","",
"21","영화상영관","03_13_02_P","3250000","CDFF4220002000000005","20000516","","01","영업/정상","13","영업중","","","","","241-1202","","","부산광역시 중구 남포동5가 24-1번지","부산광역시 중구 비프광장로 28 (남포동5가)","48953","메가박스 부산극장 5관","20150512144937","I","2018-08-31 23:59:59.0","","384871.0192493","179600.395082956","영화상영관","영화상영관","","","","","5","1","","1","","","","","","","","","","","","","","","","","","영화관","","20000516","",
"22","영화상영관","03_13_02_P","3250000","CDFF4220002007000001","20070726","","01","영업/정상","13","영업중","","","","","256-6230, 246-0348","","","부산광역시 중구 남포동6가 91번지","부산광역시 중구 비프광장로 18 (남포동6가)","48981","CGV남포1관","20180104144438","I","2018-08-31 23:59:59.0","","384786.897439657","179575.94945685","영화상영관","영화상영관","9","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20070726","",
"23","영화상영관","03_13_02_P","3250000","CDFF4220002007000002","20070726","","01","영업/정상","13","영업중","","","","","256-6230","","","부산광역시 중구 남포동6가 91번지","부산광역시 중구 비프광장로 18 (남포동6가)","48981","CGV남포2관","20180104144648","I","2018-08-31 23:59:59.0","","384786.897439657","179575.94945685","영화상영관","영화상영관","9","","","","","","","","","","","","","","","","","","","","","","","","","영화관","","20070726","",
"24","영화상영관","03_13_02_P","3250000","CDFF4220002014000001","20140822","","01","영업/정상","13","영업중","","","","","070-7495-8542","","","부산광역시 중구 중앙동7가 43-2","부산광역시 중구 중앙대로 2 (중앙동7가)","48944","롯데시네마 광복 제1관","20211220153046","U","2021-12-22 02:40:00.0","","385622.780457355","179452.224754792","영화상영관","","18","","","0","10","8","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20140822","",
"25","영화상영관","03_13_02_P","3250000","CDFF4220002014000002","20140822","","01","영업/정상","13","영업중","","","","","070-7495-8542","","","부산광역시 중구 중앙동7가 43-2","부산광역시 중구 중앙대로 2 (중앙동7가)","48944","롯데시네마 광복 제2관","20211220153058","U","2021-12-22 02:40:00.0","","385622.780457355","179452.224754792","영화상영관","","18","","","0","10","8","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20140822","",
"26","영화상영관","03_13_02_P","3250000","CDFF4220002014000003","20140822","","01","영업/정상","13","영업중","","","","","070-7495-8542","","","부산광역시 중구 중앙동7가 43-2","부산광역시 중구 중앙대로 2 (중앙동7가)","48944","롯데시네마 광복 제3관","20211220153107","U","2021-12-22 02:40:00.0","","385622.780457355","179452.224754792","영화상영관","","18","","","0","10","8","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20140822","",
"27","영화상영관","03_13_02_P","3250000","CDFF4220002014000004","20140822","","01","영업/정상","13","영업중","","","","","070-7495-8542","","","부산광역시 중구 중앙동7가 43-2","부산광역시 중구 중앙대로 2 (중앙동7가)","48944","롯데시네마 광복 제4관","20211220153115","U","2021-12-22 02:40:00.0","","385622.780457355","179452.224754792","영화상영관","","18","","","0","10","8","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20140822","",
"28","영화상영관","03_13_02_P","3250000","CDFF4220002014000005","20140822","","01","영업/정상","13","영업중","","","","","070-7495-8542","","","부산광역시 중구 중앙동7가 43-2","부산광역시 중구 중앙대로 2 (중앙동7가)","48944","롯데시네마 광복 제5관","20211220153123","U","2021-12-22 02:40:00.0","","385622.780457355","179452.224754792","영화상영관","","18","","","0","10","8","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20140822","",
"29","영화상영관","03_13_02_P","3250000","CDFF4220002014000006","20140822","","01","영업/정상","13","영업중","","","","","070-7495-8542","","","부산광역시 중구 중앙동7가 43-2","부산광역시 중구 중앙대로 2 (중앙동7가)","48944","롯데시네마 광복 제6관","20211220153131","U","2021-12-22 02:40:00.0","","385622.780457355","179452.224754792","영화상영관","","18","","","0","10","8","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20140822","",
"30","영화상영관","03_13_02_P","3250000","CDFF4220002014000007","20140822","","01","영업/정상","13","영업중","","","","","070-7495-8542","","","부산광역시 중구 중앙동7가 43-2","부산광역시 중구 중앙대로 2 (중앙동7가)","48944","롯데시네마 광복 제7관","20211220153144","U","2021-12-22 02:40:00.0","","385622.780457355","179452.224754792","영화상영관","","18","","","0","10","8","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20140822","",
"31","영화상영관","03_13_02_P","3250000","CDFF4220002014000008","20140822","","01","영업/정상","13","영업중","","","","","070-7495-8542","","","부산광역시 중구 중앙동7가 43-2","부산광역시 중구 중앙대로 2 (중앙동7가)","48944","롯데시네마 광복 제8관","20211220153152","U","2021-12-22 02:40:00.0","","385622.780457355","179452.224754792","영화상영관","","18","","","0","10","8","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20140822","",
"32","영화상영관","03_13_02_P","3250000","CDFF4220002014000009","20140822","","01","영업/정상","13","영업중","","","","","070-7495-8542","","","부산광역시 중구 중앙동7가 43-2","부산광역시 중구 중앙대로 2 (중앙동7가)","48944","롯데시네마 광복 제9관","20211220153159","U","2021-12-22 02:40:00.0","","385622.780457355","179452.224754792","영화상영관","","18","","","0","10","8","","1.9","0","0","0","","","","","","","","","","","","0","","","영화관","","20140822","",
"33","영화상영관","03_13_02_P","3250000","CDFF4220002014000010","20140822","","01","영업/정상","13","영업중","","","","","070-7495-8542","","","부산광역시 중구 중앙동7가 43-2","부산광역시 중구 중앙대로 2 (중앙동7가)","48944","롯데시네마 광복 제10관","20211220153207","U","2021-12-22 02:40:00.0","","385622.780457355","179452.224754792","영화상영관","","18","","","0","10","8","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20140822","",
"34","영화상영관","03_13_02_P","3250000","CDFF4220002014000011","20140822","","01","영업/정상","13","영업중","","","","","070-7495-8542","","","부산광역시 중구 중앙동7가 43-2","부산광역시 중구 중앙대로 2 (중앙동7가)","48944","롯데시네마 광복 제11관","20211220153215","U","2021-12-22 02:40:00.0","","385622.780457355","179452.224754792","영화상영관","","18","","","0","10","8","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20140822","",
"35","영화상영관","03_13_02_P","3250000","CDFF4220002016000001","20160726","","01","영업/정상","13","영업중","","","","","241-1202","","","부산광역시 중구 남포동5가 18-1번지","부산광역시 중구 비프광장로 36 (남포동5가)","48953","메가박스 부산극장 TABLE관","20180621102353","I","2018-08-31 23:59:59.0","","384919.410759915","179609.207843307","영화상영관","","","","","","6","1","","","","","","","","","","","","","","","","","","","","영화관","","20160726","",
"36","영화상영관","03_13_02_P","3250000","CDFF4220002017000001","20170309","","01","영업/정상","13","영업중","","","","","070-7438-5100","","","부산광역시 중구 남포동5가 12-1","부산광역시 중구 비프광장로 37, 6층 (남포동5가)","48953","롯데시네마 대영 제1관","20211220134341","U","2021-12-22 02:40:00.0","","384985.448097939","179597.592953541","영화상영관","","","","","","6","4","","","","","","","","","","","","","","","","","","","","영화관","","20170309","상업지역",
"37","영화상영관","03_13_02_P","3250000","CDFF4220002017000002","20170309","","01","영업/정상","13","영업중","","","","","070-7438-5100","","","부산광역시 중구 남포동5가 12-1","부산광역시 중구 비프광장로 37, 6층 (남포동5가)","48953","롯데시네마 대영 제2관","20211220135200","U","2021-12-22 02:40:00.0","","384985.448097939","179597.592953541","영화상영관","","","","","","6","4","","","","","","","","","","","","","","","","","","","","영화관","","20170309","상업지역",
"38","영화상영관","03_13_02_P","3250000","CDFF4220002017000004","20170309","","01","영업/정상","13","영업중","","","","","070-7438-5100","","","부산광역시 중구 남포동5가 12-1","부산광역시 중구 비프광장로 37, 6층 (남포동5가)","48953","롯데시네마 대영 제4관","20211220135349","U","2021-12-22 02:40:00.0","","384985.448097939","179597.592953541","영화상영관","","","","","","6","4","","","","","","","","","","","","","","","","","","","","영화관","","20170309","주거지역",
