"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"173","일반게임제공업","03_05_06_P","3250000","CDFF2241011999000009","19990910","","03","폐업","03","폐업","20071116","","","","245-3221","","600805","부산광역시 중구 부평동1가 41-2번지","부산광역시 중구 광복로12번길 9  (부평동1가)","","뉴노다지","20071119100254","I","2018-08-31 23:59:59.0","","384709.387003462","179612.05593001","게임제공업","유통관련업","","","","320.49","1","","","","","","","","","","","","","","","","","","130","","","","","","",
"174","일반게임제공업","03_05_06_P","3250000","CDFF2241012000000001","20001215","","03","폐업","03","폐업","20070726","","","","247-8096","","600046","부산광역시 중구 남포동6가 93-1번지","부산광역시 중구 비프광장로 16  (남포동6가)","","쟈이언트","20070726164201","I","2018-08-31 23:59:59.0","","384768.319655951","179566.176779483","게임제공업","유통관련업","","","","310.29","","","","","","","","","","","","","","","","","","","206","","","","","","",
"175","일반게임제공업","03_05_06_P","3250000","CDFF2241011985000001","19850620","","03","폐업","03","폐업","20021210","","","","463-4284","","600811","부산광역시 중구 영주동 609-29번지","부산광역시 중구 대영로242번길 9-3  (영주동)","","영","20030118103100","I","2018-08-31 23:59:59.0","","385647.036241582","181001.383559287","게임제공업","유통관련업","3","","","62.73","1","","","","","","","","","","","","","","","","","","40","","","","","","",
"176","일반게임제공업","03_05_06_P","3250000","CDFF2241012000000003","20001120","","03","폐업","03","폐업","20031011","","","","247-9004","","600042","부산광역시 중구 남포동2가 21-4번지","부산광역시 중구 남포길 22-1  (남포동2가)","","이지벨","20031011095736","I","2018-08-31 23:59:59.0","","385140.241107882","179611.544304374","게임제공업","유통관련업","3","","","150.74","","1","","","","","","","","","","","","","","","","","80","","","","","","",
"177","일반게임제공업","03_05_06_P","3250000","CDFF2241012000000004","20000921","","03","폐업","03","폐업","20031117","","","","","","600046","부산광역시 중구 남포동6가 28-1번지","부산광역시 중구 자갈치로23번길 1  (남포동6가)","","리치","20031117110533","I","2018-08-31 23:59:59.0","","384744.315726504","179395.818048559","게임제공업","유통관련업","","","","57.48","1","","","","","","","","","","","","","","","","","","43","","","","","","",
"178","일반게임제공업","03_05_06_P","3250000","CDFF2241012000000005","20001102","","03","폐업","03","폐업","20041101","","","","253-4472","","600012","부산광역시 중구 중앙동2가 50-3번지","부산광역시 중구 해관로 39-1  (중앙동2가)","","9.9","20041101144751","I","2018-08-31 23:59:59.0","","385520.588473908","180045.831461002","게임제공업","유통관련업","6","","","86.31","1","","","","","","","","","","","","","","","","","","52","","","","","","",
"179","일반게임제공업","03_05_06_P","3250000","CDFF2241012000000006","20001115","","03","폐업","03","폐업","20021105","","","","244-6613","","600021","부산광역시 중구 동광동1가 5-9번지","","","맘보","20030129165310","I","2018-08-31 23:59:59.0","","","","게임제공업","유통관련업","","","","58.65","1","","","","","","","","","","","","","","","","","","40","","","","","","",
"180","일반게임제공업","03_05_06_P","3250000","CDFF2241012000000008","20001026","","03","폐업","03","폐업","20080528","","","","","","600046","부산광역시 중구 남포동6가 74-1번지","부산광역시 중구 구덕로 80  (남포동6가)","","용게임랜드","20080529113858","I","2018-08-31 23:59:59.0","","384771.402142749","179510.642128481","게임제공업","유통관련업","","","","66.52","1","","","","","","","","","","","","","","","","","","30","","","","","","",
"181","일반게임제공업","03_05_06_P","3250000","CDFF2241012000000009","20001013","","03","폐업","03","폐업","20021105","","","","241-2793","","600011","부산광역시 중구 중앙동1가 21-17번지","부산광역시 중구 중앙대로41번길 1-12  (중앙동1가)","","동양","20030129172259","I","2018-08-31 23:59:59.0","","385575.006549423","179888.712741204","게임제공업","유통관련업","","","","80.28","1","","","","","","","","","","","","","","","","","","50","","","","","","",
"182","일반게임제공업","03_05_06_P","3250000","CDFF2241012000000010","20000201","","03","폐업","03","폐업","20040224","","","","469-8688","","600025","부산광역시 중구 동광동5가 3-175번지","부산광역시 중구 중구로 148  (동광동5가)","","사이버","20040224135204","I","2018-08-31 23:59:59.0","","385477.917410369","180689.065265471","게임제공업","유통관련업","4","","","87.42","1","","","","","","","","","","","","","","","","","","49","","","","","","",
"183","일반게임제공업","03_05_06_P","3250000","CDFF2241012001000019","20010612","","03","폐업","03","폐업","20040810","","","","467-1753,442-6185","","600816","부산광역시 중구 중앙동4가 78-24번지","부산광역시 중구 중앙대로132번길 7  (중앙동4가)","","대림","20040810162556","I","2018-08-31 23:59:59.0","","385750.663036562","180786.918635816","게임제공업","유통관련업","","","","48.1","1","","","","","","","","","","","","","","","","","","35","","","","","","",
"184","일반게임제공업","03_05_06_P","3250000","CDFF2241012001000015","20011222","","03","폐업","03","폐업","20031230","","","","254-7704","","600042","부산광역시 중구 남포동2가 19-3번지","부산광역시 중구 남포길 17-1  (남포동2가)","","진영","20031230164924","I","2018-08-31 23:59:59.0","","385108.519255785","179641.230503776","게임제공업","유통관련업","","","","77.05","1","","","","","","","","","","","","","","","","","","60","","","","","","",
"185","일반게임제공업","03_05_06_P","3250000","CDFF2241132020000001","20200417","","03","폐업","03","폐업","20201204","","","","","","","부산광역시 중구 남포동6가 91","부산광역시 중구 비프광장로 18, 지상3층 (남포동6가)","48981","올림푸스 게임존","20201204163212","U","2020-12-06 02:40:00.0","","384786.897439657","179575.94945685","일반게임제공업","유통관련업","","","140대(사자왕 30대, 꿀꿀이 POKER 30대, 은하대전 30대, 왕도깨비 30대, 마또야 20대)","269.37","","","판매시설","","183.1","","","","","","","","","","","","","","140","","청소년이용불가","","","","일반상업지역",
"186","일반게임제공업","03_05_06_P","3250000","CDFF2241132020000002","20200729","","03","폐업","03","폐업","20210122","","","","","","","부산광역시 중구 남포동6가 94","부산광역시 중구 비프광장로 16, 지상1층 (남포동6가)","48981","광명 게임랜드","20210122112042","U","2021-01-24 02:40:00.0","","384763.821915967","179580.8235897","일반게임제공업","유통관련업","","","","80.54","","","","","","","","","","","","","","","","","","","60","","청소년이용불가","","","","일반상업지역",
"187","일반게임제공업","03_05_06_P","3250000","CDFF2241132021000005","20210812","","03","폐업","03","폐업","20211112","","","","","","","부산광역시 중구 남포동6가 74-1","부산광역시 중구 구덕로 80, 2층 (남포동6가)","48981","지존 게임랜드","20211112134140","U","2021-11-14 02:40:00.0","","384771.402142749","179510.642128481","일반게임제공업","유통관련업","0","","98대","252.5","2","0","","0","0","0","0","","","","","","","","","","","","0","","청소년이용불가","","","","",
"188","일반게임제공업","03_05_06_P","3250000","CDFF2241132020000004","20201016","","03","폐업","03","폐업","20220623","","","","","","","부산광역시 중구 남포동6가 91 5층","부산광역시 중구 비프광장로 18, 국도시네마 5층 (남포동6가)","48981","오로라 게임랜드","20220623133154","U","2022-06-25 02:40:00.0","","384786.897439657","179575.94945685","일반게임제공업","유통관련업","","","수호지 40대, 현장법사 20대, 삼대천 10대, 신비룡 30대","1108.68","","","","","57.7","","","","","","","","","","","","","","100","","청소년이용불가","","","","",
"189","일반게임제공업","03_05_06_P","3250000","CDFF2241132020000006","20201104","","03","폐업","03","폐업","20210331","","","","","","","부산광역시 중구 남포동6가 95-1","부산광역시 중구 비프광장로 14-2, 1층 (남포동6가)","48981","대명 게임랜드","20210331142603","U","2021-04-02 02:40:00.0","","384750.181191766","179577.979682064","일반게임제공업","유통관련업","","","미스터오공 30대, 진빼이함대 30대, 진빼이오션 30대, 세븐오디 2대, 아싸쓰리고 2대, TwoMan MatGo 2대","179.73","","","","","55.9","","","","","","","","","","","","","","96","","청소년이용불가","","","","",
"190","일반게임제공업","03_05_06_P","3250000","CDFF2241132021000003","20210414","","03","폐업","03","폐업","20211102","","","","","","","부산광역시 중구 남포동6가 65-1","부산광역시 중구 구덕로84번길 5, 1층 (남포동6가)","48981","슬롯 게임랜드","20211102165453","U","2021-11-04 02:40:00.0","","384697.119071054","179510.26293209","일반게임제공업","유통관련업","","","100대","288.91","1","","","","","","","","","","","","","","","","","","100","","청소년이용불가","","","","",
"191","일반게임제공업","03_05_06_P","3250000","CDFF2241132018000002","20181228","","03","폐업","03","폐업","20191112","","","","","","","부산광역시 중구 남포동6가 99번지 아카데미빌딩","부산광역시 중구 비프광장로 12, 아카데미빌딩 지상2층 (남포동6가)","48981","초원 게임랜드","20191113105955","U","2019-11-15 02:40:00.0","","384717.473281883","179565.899233717","일반게임제공업","유통관련업","","","180대(고빙고 20대, 워터 하우스 포커 20대, 황금방패 30대, 해 50대, 은하대전 50대)","386.76","","","","","","","","","","","","","","","","","","","180","","청소년이용불가","","","","일반상업지역",
"192","일반게임제공업","03_05_06_P","3250000","CDFF2241132020000008","20201218","","03","폐업","03","폐업","20210705","","","","","","","부산광역시 중구 남포동6가 63","부산광역시 중구 구덕로 90, 지하1층 (남포동6가)","48981","코끼리 게임랜드","20210705103824","U","2021-07-07 02:40:00.0","","384670.317658138","179489.435069922","일반게임제공업","유통관련업","","","116대","233.4","","1","","","","","","","","","","","","","","","","","116","","청소년이용불가","","","","",
"193","일반게임제공업","03_05_06_P","3250000","CDFF2241132020000009","20201231","","03","폐업","03","폐업","20210616","","","","","","","부산광역시 중구 남포동6가 63","부산광역시 중구 구덕로 90, 지하1층 (남포동6가)","48981","맘모스 게임랜드","20210616140358","U","2021-06-18 02:40:00.0","","384670.317658138","179489.435069922","일반게임제공업","유통관련업","","","137대","285.52","","1","","","","","","","","","","","","","","","","","137","","청소년이용불가","","","","",
"194","일반게임제공업","03_05_06_P","3250000","CDFF2241132022000001","20220307","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 남포동6가 102-3","부산광역시 중구 구덕로84번길 9-1, 1층 (남포동6가)","48981","빙고 게임랜드","20220307102558","I","2022-03-09 00:22:36.0","","384689.176743442","179548.933069773","일반게임제공업","유통관련업","0","","","188","0","0","","0","0","0","0","","","","","","","","","","","","0","","청소년이용불가","","","","",
"195","일반게임제공업","03_05_06_P","3250000","CDFF2241132012000001","20120307","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 부평동1가 41-2","부산광역시 중구 광복로12번길 9 (부평동1가)","48980","즐거운 게임랜드","20210910170604","U","2021-09-12 02:40:00.0","","384709.387003462","179612.05593001","일반게임제공업","유통관련업","3","유흥업소밀집지역","","146.91","3","","판매시설","","","","","","","","","","","","","","","","99","","청소년이용불가","","","","일반상업지역",
"196","일반게임제공업","03_05_06_P","3250000","CDFF2241132017000001","20170622","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 남포동6가 93-1","부산광역시 중구 비프광장로 16, 지하1층 (남포동6가)","48981","제일 게임랜드","20211112134323","U","2021-11-14 02:40:00.0","","384768.319655951","179566.176779483","일반게임제공업","유통관련업","","","AK POKER 5대, 불타는불새 150대, 뉴 오광 5대","375.36","7","2","","","","","","","","","","","","","","","","","160","","청소년이용불가","","","","상업지역",
"197","일반게임제공업","03_05_06_P","3250000","CDFF2241132021000006","20211007","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 부평동2가 39-1","부산광역시 중구 비프광장로 7, 지하1층 (부평동2가)","48980","해와달 게임랜드","20220221183115","U","2022-02-23 02:40:00.0","","384664.149882792","179582.676484563","일반게임제공업","유통관련업","0","","120대","299.02","0","1","","0","0","0","0","","","","","","","","","","","","0","","청소년이용불가","","","","",
"198","일반게임제공업","03_05_06_P","3250000","CDFF2241132021000007","20211102","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 남포동6가 95-1","부산광역시 중구 비프광장로 14-2, 1층 (남포동6가)","48981","시카고 게임랜드","20211102101554","I","2021-11-04 00:22:45.0","","384750.181191766","179577.979682064","일반게임제공업","유통관련업","0","","100대","179.73","1","0","","0","0","0","0","","","","","","","","","","","","0","","청소년이용불가","","","","",
"199","일반게임제공업","03_05_06_P","3250000","CDFF2241132021000008","20211124","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 부평동2가 39-1","부산광역시 중구 비프광장로 7, 5층 (부평동2가)","48980","금성성인오락랜드","20211124113636","I","2021-11-26 00:22:55.0","","384664.149882792","179582.676484563","일반게임제공업","유통관련업","0","","101대","271.62","5","0","","0","0","0","0","","","","","","","","","","","","0","","청소년이용불가","","","","",
"200","일반게임제공업","03_05_06_P","3250000","CDFF2241132021000004","20210428","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 남포동6가 91 국도시네마","부산광역시 중구 비프광장로 18, 국도시네마 3층 (남포동6가)","48981","올림피아 게임존","20210608094843","U","2021-06-10 02:40:00.0","","384786.897439657","179575.94945685","일반게임제공업","유통관련업","","","252대","839.31","3","","","","","","","","","","","","","","","","","","252","","청소년이용불가","","","","",
"201","일반게임제공업","03_05_06_P","3250000","CDFF2241132020000003","20200911","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 남포동6가 94","부산광역시 중구 비프광장로 16, 2층 (남포동6가)","48981","대왕 게임랜드","20220408145548","U","2022-04-10 02:40:00.0","","384763.821915967","179580.8235897","일반게임제공업","유통관련업","","","131대(여왕벌포커40대, 하제포커41대, 대왕함40대, 로얄고도리2 7대, 렛츠고 훌3대)","375.36","","","","","53.5","","","","","","","","","","","","","","131","","청소년이용불가","","","","",
"202","일반게임제공업","03_05_06_P","3250000","CDFF2241132020000005","20201019","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 부평동1가 49-2","부산광역시 중구 비프광장로 11-2 (부평동1가)","48980","불사조 게임랜드","20210225164543","U","2021-02-27 02:40:00.0","","384723.925374921","179603.515163268","일반게임제공업","유통관련업","","","삼국지 30대, 씨야포커3 30대, 삼대천 20대, 로얄고도리2 2대","90.87","","","","","40.7","","","","","","","","","","","","","","82","","청소년이용불가","","","","",
"203","일반게임제공업","03_05_06_P","3250000","CDFF2241132021000002","20210408","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 남포동6가 65-1","부산광역시 중구 구덕로84번길 5, 2층 (남포동6가)","48981","대명 게임랜드","20220613162558","U","2022-06-15 02:40:00.0","","384697.119071054","179510.26293209","일반게임제공업","유통관련업","","","100대","393.11","2","","","","","","","","","","","","","","","","","","100","","청소년이용불가","","","","",
"204","일반게임제공업","03_05_06_P","3250000","CDFF2241132020000007","20201204","","01","영업/정상","13","영업중","","","","","","","","부산광역시 중구 창선동2가 47-1 동아데파트","부산광역시 중구 광복로 38, 5층 (창선동2가, 동아데파트)","48953","동아 성인게임랜드","20220404150619","U","2022-04-06 02:40:00.0","","384949.045035851","179672.360158803","일반게임제공업","유통관련업","","","130대","349.66","","","","","","","","","","","","","","","","","","","130","","청소년이용불가","","","","",
"205","일반게임제공업","03_05_06_P","3250000","CDFF2241132019000002","20190118","20220610","04","취소/말소/만료/정지/중지","30","허가취소","","","","","","","","부산광역시 중구 남포동5가 8-1","부산광역시 중구 구덕로 54-1, 지하1층 (남포동5가)","48953","피닉스 성인게임장","20220620084954","U","2022-06-22 02:40:00.0","","385007.017930066","179584.983850781","일반게임제공업","유통관련업","17","","157대(로얄 고도리2 Ver. 2.04 2대, 타이거 포커 30대, 요~물 20대, 천지사방 30대, 에바 스타 20대, 은하철도 50대, 매직쇼 포커 5대)","411.36","15","2","판매시설","0","0","0","0","","","","","","","","","","","","157","","청소년이용불가","","","","일반상업지역",
"206","일반게임제공업","03_05_06_P","3250000","CDFF2241132019000003","20190416","20220630","04","취소/말소/만료/정지/중지","30","허가취소","","","","","","","","부산광역시 중구 남포동6가 94","부산광역시 중구 비프광장로 16, 지상1층 (남포동6가)","48981","BIFF 게임랜드","20220630154043","U","2022-07-02 02:40:00.0","","384763.821915967","179580.8235897","일반게임제공업","유통관련업","0","","","246.66","0","0","판매시설","0","61.1","0","0","","","","","","","","","","","","127","","청소년이용불가","","","","일반상업지역",
"207","일반게임제공업","03_05_06_P","3250000","CDFF2241012006000010","20061228","20080104","04","취소/말소/만료/정지/중지","30","허가취소","","","","","246-7716","","600045","부산광역시 중구 남포동5가 7번지","부산광역시 중구 구덕로 54  (남포동5가)","","영빈 게임랜드","20080107091457","I","2018-08-31 23:59:59.0","","385024","179625","게임제공업","유통관련업","4","기타","","419.51","3","1","기타","","","","","","","","","","","","","","","","","","전체이용가 및 청소년이용불가","","","","일반상업지역",
"208","일반게임제공업","03_05_06_P","3250000","CDFF2241012004000005","20040519","20070629","04","취소/말소/만료/정지/중지","30","허가취소","","","","","","","600805","부산광역시 중구 부평동1가 49-4번지","부산광역시 중구 비프광장로 11  (부평동1가)","","황금박쥐게임랜드","20070629110415","I","2018-08-31 23:59:59.0","","384701.085428741","179594.397383752","게임제공업","유통관련업","","","","","","","근린생활시설","","","","","","","","","","","","","","","","","","","","","","",
"209","일반게임제공업","03_05_06_P","3250000","CDFF2241012004000006","20040525","20070810","04","취소/말소/만료/정지/중지","30","허가취소","","","","","","","600816","부산광역시 중구 중앙동4가 82-4번지","부산광역시 중구 중앙대로 124-2  (중앙동4가)","","몽게임랜드","20070810173409","I","2018-08-31 23:59:59.0","","385669.485921204","180726.739550738","게임제공업","유통관련업","","","","","","","근린생활시설","","","","","","","","","","","","","","","","","","","","","","",
"210","일반게임제공업","03_05_06_P","3250000","CDFF2241012003000012","20030304","","04","취소/말소/만료/정지/중지","30","허가취소","","","","","","","600805","부산광역시 중구 부평동1가 42-57번지","부산광역시 중구 광복로18번길 7  (부평동1가)","","드래곤","20030807135251","I","2018-08-31 23:59:59.0","","384758.045164883","179623.014638586","게임제공업","유통관련업","2","유흥업소밀집지역","","89.55","1","","근린생활시설","","","","","","","","","","","","","","","","","","","","","","상업지역",
"211","일반게임제공업","03_05_06_P","3250000","CDFF2241012004000001","20040305","20070730","04","취소/말소/만료/정지/중지","30","허가취소","","","","","231-5523","","600046","부산광역시 중구 남포동6가 97-2번지","부산광역시 중구 비프광장로 12  (남포동6가)","","과천종합게임랜드","20070730091528","I","2018-08-31 23:59:59.0","","384740.974652998","179548.266774857","게임제공업","유통관련업","","","","956.17","2","","","","","","","","","","","","","","","","","","","","","","","","",
"212","일반게임제공업","03_05_06_P","3250000","CDFF2241012004000012","20040811","20070629","04","취소/말소/만료/정지/중지","30","허가취소","","","","","","","600807","부산광역시 중구 부평동2가 37-8번지","부산광역시 중구 광복로6번길 11  (부평동2가)","","베스트 게임랜드","20070629110443","I","2018-08-31 23:59:59.0","","384649.39037105","179600.07734107","게임제공업","유통관련업","3","","","146.88","1","","근린생활시설","","","","","","","","","","","","","","","","","","","","","","",
"213","일반게임제공업","03_05_06_P","3250000","CDFF2241012005000015","20050914","20071116","04","취소/말소/만료/정지/중지","30","허가취소","","","","","","","600045","부산광역시 중구 남포동5가 18-1번지","부산광역시 중구 비프광장로 36  (남포동5가)","","뉴.부산게임랜드","20071120100200","I","2018-08-31 23:59:59.0","","384919.410759915","179609.207843307","게임제공업","유통관련업","5","기타","","480.16","","1","근린생활시설","","","","","","","","","","","","","","","","","","","","","","근린상업지역",
"214","일반게임제공업","03_05_06_P","3250000","CDFF2241132016000006","20160712","20191114","04","취소/말소/만료/정지/중지","30","허가취소","","","","","","","","부산광역시 중구 부평동2가 47-10번지","부산광역시 중구 보수대로 18, 2층 (부평동2가)","48980","문화 성인게임랜드","20191114204332","U","2019-11-16 02:40:00.0","","384599.803938247","179615.069590951","일반게임제공업","유통관련업","","","102대(로얄고도리2, 하제포커, 영웅문, 고인돌포커2, 대항해 3rd해적왕3포커, 화룡천하, 빅게임","195.12","2","","판매시설","","109","","","","","","","","","","","","","","102","","청소년이용불가","","","","",
"215","일반게임제공업","03_05_06_P","3250000","CDFF2241012006000002","20060126","20071227","04","취소/말소/만료/정지/중지","30","허가취소","","","","","246-2101","","600046","부산광역시 중구 남포동6가 65-1번지","부산광역시 중구 구덕로84번길 5  (남포동6가)","","K-2 게임랜드","20071227143736","I","2018-08-31 23:59:59.0","","384697.119071054","179510.26293209","게임제공업","유통관련업","9","","","393.11","7","2","근린생활시설","","","","","","","","","","","","","","","","","","","","","","",
"216","일반게임제공업","03_05_06_P","3250000","CDFF2241132018000001","20180212","20191230","04","취소/말소/만료/정지/중지","30","허가취소","","","","","","","","부산광역시 중구 남포동6가 91번지","부산광역시 중구 비프광장로 18, 3층 (남포동6가)","48981","올림피아 게임존","20200106173836","U","2020-01-08 02:40:00.0","","384786.897439657","179575.94945685","일반게임제공업","유통관련업","","","황금의제국, 스콜피온킹, 밤의제왕, 황금요정, 더 백경, 명왕, 유 POKER, 다크엔젤, 대항해 3rd 해적왕3 포커, 로얄 고도리2 Ver 2.04, Funny 바둑이","839.31","","","판매시설","","","","","","","","","","","","","","","","255","","청소년이용불가","","","","일반상업지역",
"217","일반게임제공업","03_05_06_P","3250000","CDFF2241012000000011","20000219","20070627","04","취소/말소/만료/정지/중지","30","허가취소","","","","","245-8594","","600046","부산광역시 중구 남포동6가 105-3번지","","","실버벨","20070627093119","I","2018-08-31 23:59:59.0","","","","게임제공업","유통관련업","","","","153.26","1","","","","","","","","","","","","","","","","","","63","","","","","","",
"218","일반게임제공업","03_05_06_P","3250000","CDFF2241012001000013","20011102","20060721","04","취소/말소/만료/정지/중지","30","허가취소","","","","","254-0169","","600807","부산광역시 중구 부평동2가 37-7번지","부산광역시 중구 광복로6번길 9-1  (부평동2가)","","월드라인","20060724133610","I","2018-08-31 23:59:59.0","","384648.783707151","179609.573408642","게임제공업","유통관련업","","","","165.74","1","","","","","","","","","","","","","","","","","","120","","","","","","",
"219","일반게임제공업","03_05_06_P","3250000","CDFF2241012002000032","20021212","20070704","04","취소/말소/만료/정지/중지","30","허가취소","","","","","244-5552","","600807","부산광역시 중구 부평동2가 36-6번지","부산광역시 중구 광복로12번길 10-1  (부평동2가)","","다보","20070704113614","I","2018-08-31 23:59:59.0","","384682.775272677","179610.676841972","게임제공업","유통관련업","","","","138.97","1","","","","","","","","","","","","","","","","","","81","","","","","","",
"220","일반게임제공업","03_05_06_P","3250000","CDFF2241012002000038","20020704","20030213","04","취소/말소/만료/정지/중지","30","허가취소","","","","","624-2854,993-6787","","600046","부산광역시 중구 남포동6가 65-1번지","부산광역시 중구 구덕로84번길 5  (남포동6가)","","올림피아","20040319102121","I","2018-08-31 23:59:59.0","","384697.119071054","179510.26293209","게임제공업","유통관련업","","","","288.91","1","","","","","","","","","","","","","","","","","","60","","","","","","",
"221","일반게임제공업","03_05_06_P","3250000","CDFF2241012004000004","20040514","20071107","04","취소/말소/만료/정지/중지","30","허가취소","","","","","","","600046","부산광역시 중구 남포동6가 102-2번지","부산광역시 중구 비프광장로 8  (남포동6가)","","황금","20071107111744","I","2018-08-31 23:59:59.0","","384677.260401258","179557.228245877","게임제공업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"222","일반게임제공업","03_05_06_P","3250000","CDFF2241012002000046","20020617","","04","취소/말소/만료/정지/중지","30","허가취소","","","","","245-0796","","","부산광역시 중구 부평동1가 48-1번지","부산광역시 중구 비프광장로 17 (부평동1가)","600805","최신","20131231130429","I","2018-08-31 23:59:59.0","","384771.724963548","179616.989007129","게임제공업","유통관련업","2","","","69.65","1","","","","","","","","","","","","","","","","","","20","","","","","","",
"223","일반게임제공업","03_05_06_P","3250000","CDFF2241012003000007","20030320","","04","취소/말소/만료/정지/중지","30","허가취소","","","","","247-9012","","600805","부산광역시 중구 부평동1가 42-57번지","부산광역시 중구 광복로18번길 7  (부평동1가)","","드래곤","20030807135224","I","2018-08-31 23:59:59.0","","384758.045164883","179623.014638586","게임제공업","유통관련업","2","","","89.55","1","","근린생활시설","","","","","","","","","","","","","","","","16","","","","","","",
"224","일반게임제공업","03_05_06_P","3250000","CDFF2241132021000001","20210203","20220630","04","취소/말소/만료/정지/중지","30","허가취소","","","","","","","","부산광역시 중구 남포동6가 94","부산광역시 중구 비프광장로 16, 1층 (남포동6가)","48981","광명 게임랜드","20220630154008","U","2022-07-02 02:40:00.0","","384763.821915967","179580.8235897","일반게임제공업","유통관련업","0","","77대","80.54","1","0","","0","0","0","0","","","","","","","","","","","","77","","청소년이용불가","","","","",
"225","일반게임제공업","03_05_06_P","3250000","CDFF2241132015000011","20151006","20160301","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","부산광역시 중구 남포동6가 97-2번지","부산광역시 중구 비프광장로 12, 지하1층 (남포동6가, 아카데미빌딩)","48981","신성 게임랜드","20160819170601","I","2018-08-31 23:59:59.0","","384740.974652998","179548.266774857","일반게임제공업","유통관련업","9","","일어와 한자를 공부하는 일한 마스터","150.04","7","2","판매시설","","","","","","","","","","","","","","","","","","전체이용가","","","","상업지역",
"226","일반게임제공업","03_05_06_P","3250000","CDFF2241012004000008","20040604","20080211","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","600805","부산광역시 중구 부평동1가 45-9번지","부산광역시 중구 중구로 13  (부평동1가)","","실크로드","20080211173726","I","2018-08-31 23:59:59.0","","384798.705877111","179647.549138984","게임제공업","유통관련업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"227","일반게임제공업","03_05_06_P","3250000","CDFF2241132013000003","20130722","20160111","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","부산광역시 중구 남포동6가 91번지","부산광역시 중구 비프광장로 18 (남포동6가)","48981","헐리우드 성인 게임랜드","20160215151116","I","2018-08-31 23:59:59.0","","384786.897439657","179575.94945685","일반게임제공업","유통관련업","9","기타","보물성 포커 50대","423.41","8","1","판매시설","","","","","","","","","","","","","","","","","","청소년이용불가","","","","일반상업지역",
"228","일반게임제공업","03_05_06_P","3250000","CDFF2241132014000004","20140321","20160125","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","부산광역시 중구 남포동6가 91번지 3층","부산광역시 중구 비프광장로 18, 3층 (남포동6가)","48981","올림피아 게임랜드","20160215151248","I","2018-08-31 23:59:59.0","","384786.897439657","179575.94945685","일반게임제공업","유통관련업","9","유흥업소밀집지역","마법성포커 50대, 리치2050 40대","533.69","8","1","판매시설","","","","","","","","","","","","","","","","","","청소년이용불가","","","","일반상업지역",
"229","일반게임제공업","03_05_06_P","3250000","CDFF2241132014000005","20140509","20160111","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","부산광역시 중구 남포동6가 91번지 지하1층","부산광역시 중구 비프광장로 18, 지하1층 (남포동6가)","48981","자바Ⅱ 게임랜드","20160215151039","I","2018-08-31 23:59:59.0","","384786.897439657","179575.94945685","일반게임제공업","유통관련업","9","유흥업소밀집지역","판타지 포커 80대","256.81","8","1","판매시설","","","","","","","","","","","","","","","","","","청소년이용불가","","","","일반상업지역",
"230","일반게임제공업","03_05_06_P","3250000","CDFF2241132015000001","20150209","20151207","04","취소/말소/만료/정지/중지","31","등록취소","","","","","","","","부산광역시 중구 남포동6가 93-1번지","부산광역시 중구 비프광장로 16, 지하1층 (남포동6가)","48981","화신성","20160107163448","I","2018-08-31 23:59:59.0","","384768.319655951","179566.176779483","일반게임제공업","유통관련업","9","유흥업소밀집지역","화신성","375.36","","1","판매시설","","","","","","","","","","","","","","","","","","청소년이용불가","","","","일반상업지역",
